attacker_strategy,condition,expelled,false_positive_count,false_positive_rate,family,honest_agent_count,scenario_id,seed,split,trust_cutoff
naive,B3_beta_reputation,False,0,0.0,R4_delayed_rug_pull,8,R4_delayed_rug_pull_medium_seed03,3,tuning,0.4
naive,B3_beta_reputation,False,0,0.0,R4_delayed_rug_pull,8,R4_delayed_rug_pull_medium_seed03,3,tuning,0.5
naive,B3_beta_reputation,False,0,0.0,R4_delayed_rug_pull,8,R4_delayed_rug_pull_medium_seed04,4,tuning,0.2
naive,B3_beta_reputation,False,0,0.0,R4_delayed_rug_pull,8,R4_delayed_rug_pull_medium_seed04,4,tuning,0.3
naive,B3_beta_reputation,False,0,0.0,R4_delayed_rug_pull,8,R4_delayed_rug_pull_medium_seed04,4,tuning,0.35
naive,B3_beta_reputation,False,0,0.0,R4_delayed_rug_pull,8,R4_delayed_rug_pull_medium_seed04,4,tuning,0.4
naive,B3_beta_reputation,False,0,0.0,R4_delayed_rug_pull,8,R4_delayed_rug_pull_medium_seed04,4,tuning,0.5
naive,B3_beta_reputation,False,0,0.0,R4_delayed_rug_pull,8,R4_delayed_rug_pull_medium_seed05,5,heldout,0.2
naive,B3_beta_reputation,False,0,0.0,R4_delayed_rug_pull,8,R4_delayed_rug_pull_medium_seed05,5,heldout,0.3
naive,B3_beta_reputation,False,0,0.0,R4_delayed_rug_pull,8,R4_delayed_rug_pull_medium_seed05,5,heldout,0.35
naive,B3_beta_reputation,False,0,0.0,R4_delayed_rug_pull,8,R4_delayed_rug_pull_medium_seed05,5,heldout,0.4
naive,B3_beta_reputation,False,0,0.0,R4_delayed_rug_pull,8,R4_delayed_rug_pull_medium_seed05,5,heldout,0.5
naive,B3_beta_reputation,False,0,0.0,R4_delayed_rug_pull,8,R4_delayed_rug_pull_high_seed01,1,tuning,0.2
naive,B3_beta_reputation,False,0,0.0,R4_delayed_rug_pull,8,R4_delayed_rug_pull_high_seed01,1,tuning,0.3
naive,B3_beta_reputation,False,0,0.0,R4_delayed_rug_pull,8,R4_delayed_rug_pull_high_seed01,1,tuning,0.35
naive,B3_beta_reputation,False,0,0.0,R4_delayed_rug_pull,8,R4_delayed_rug_pull_high_seed01,1,tuning,0.4
naive,B3_beta_reputation,False,0,0.0,R4_delayed_rug_pull,8,R4_delayed_rug_pull_high_seed01,1,tuning,0.5
naive,B3_beta_reputation,False,0,0.0,R4_delayed_rug_pull,8,R4_delayed_rug_pull_high_seed02,2,tuning,0.2
naive,B3_beta_reputation,False,0,0.0,R4_delayed_rug_pull,8,R4_delayed_rug_pull_high_seed02,2,tuning,0.3
naive,B3_beta_reputation,False,0,0.0,R4_delayed_rug_pull,8,R4_delayed_rug_pull_high_seed02,2,tuning,0.35
naive,B3_beta_reputation,False,0,0.0,R4_delayed_rug_pull,8,R4_delayed_rug_pull_high_seed02,2,tuning,0.4
naive,B3_beta_reputation,False,0,0.0,R4_delayed_rug_pull,8,R4_delayed_rug_pull_high_seed02,2,tuning,0.5
naive,B3_beta_reputation,False,0,0.0,R4_delayed_rug_pull,8,R4_delayed_rug_pull_high_seed03,3,tuning,0.2
naive,B3_beta_reputation,False,0,0.0,R4_delayed_rug_pull,8,R4_delayed_rug_pull_high_seed03,3,tuning,0.3
naive,B3_beta_reputation,False,0,0.0,R4_delayed_rug_pull,8,R4_delayed_rug_pull_high_seed03,3,tuning,0.35
naive,B3_beta_reputation,False,0,0.0,R4_delayed_rug_pull,8,R4_delayed_rug_pull_high_seed03,3,tuning,0.4
naive,B3_beta_reputation,False,0,0.0,R4_delayed_rug_pull,8,R4_delayed_rug_pull_high_seed03,3,tuning,0.5
naive,B3_beta_reputation,False,0,0.0,R4_delayed_rug_pull,8,R4_delayed_rug_pull_high_seed04,4,tuning,0.2
naive,B3_beta_reputation,False,0,0.0,R4_delayed_rug_pull,8,R4_delayed_rug_pull_high_seed04,4,tuning,0.3
naive,B3_beta_reputation,False,0,0.0,R4_delayed_rug_pull,8,R4_delayed_rug_pull_high_seed04,4,tuning,0.35
naive,B3_beta_reputation,False,0,0.0,R4_delayed_rug_pull,8,R4_delayed_rug_pull_high_seed04,4,tuning,0.4
naive,B3_beta_reputation,False,0,0.0,R4_delayed_rug_pull,8,R4_delayed_rug_pull_high_seed04,4,tuning,0.5
naive,B3_beta_reputation,False,0,0.0,R4_delayed_rug_pull,8,R4_delayed_rug_pull_high_seed05,5,heldout,0.2
naive,B3_beta_reputation,False,0,0.0,R4_delayed_rug_pull,8,R4_delayed_rug_pull_high_seed05,5,heldout,0.3
naive,B3_beta_reputation,False,0,0.0,R4_delayed_rug_pull,8,R4_delayed_rug_pull_high_seed05,5,heldout,0.35
naive,B3_beta_reputation,False,0,0.0,R4_delayed_rug_pull,8,R4_delayed_rug_pull_high_seed05,5,heldout,0.4
naive,B3_beta_reputation,False,0,0.0,R4_delayed_rug_pull,8,R4_delayed_rug_pull_high_seed05,5,heldout,0.5
